timestamp,sensor_id,location,temperature,humidity
2025-10-25 14:13:19,sensor_D,datacenter,26.12,61.45
2025-10-25 14:13:20,sensor_D,warehouse_1,19.65,69.78
2025-10-25 14:13:22,sensor_B,warehouse_2,27.6,55.84
2025-10-25 14:13:23,sensor_A,office_floor_1,18.85,35.09
2025-10-25 14:13:24,sensor_E,warehouse_2,19.98,32.9
2025-10-25 14:13:25,sensor_E,office_floor_1,26.64,31.04
2025-10-25 14:13:26,sensor_C,office_floor_1,27.26,57.95
2025-10-25 14:13:28,sensor_A,office_floor_2,27.22,57.49
2025-10-25 14:13:29,sensor_D,datacenter,24.89,64.0
2025-10-25 14:13:30,sensor_E,office_floor_2,38.55,46.78
2025-10-25 14:13:31,sensor_C,office_floor_2,25.69,49.64
2025-10-25 14:13:32,sensor_B,datacenter,21.47,51.71
2025-10-25 14:13:34,sensor_B,datacenter,21.21,50.0
2025-10-25 14:13:35,sensor_E,warehouse_2,18.48,41.3
2025-10-25 14:13:36,sensor_C,warehouse_1,22.75,47.16
2025-10-25 14:13:37,sensor_D,warehouse_2,19.64,44.74
2025-10-25 14:13:38,sensor_A,office_floor_2,24.38,57.0
2025-10-25 14:13:40,sensor_C,warehouse_2,19.56,50.22
2025-10-25 14:13:41,sensor_C,datacenter,26.24,53.51
2025-10-25 14:13:42,sensor_C,warehouse_1,18.76,64.33
2025-10-25 14:13:43,sensor_C,warehouse_2,20.25,52.56
2025-10-25 14:13:44,sensor_E,warehouse_1,25.72,37.93
2025-10-25 14:13:46,sensor_D,warehouse_1,20.68,49.73
2025-10-25 14:13:47,sensor_B,office_floor_2,27.8,43.25
2025-10-25 14:13:48,sensor_A,warehouse_2,24.73,57.44
2025-10-25 14:13:49,sensor_E,office_floor_1,19.91,37.48
2025-10-25 14:13:50,sensor_E,warehouse_2,23.82,43.5
2025-10-25 14:13:52,sensor_D,datacenter,18.78,59.17
2025-10-25 14:13:53,sensor_C,datacenter,26.65,36.2
2025-10-25 14:13:54,sensor_A,warehouse_1,26.68,31.57
2025-10-25 14:13:55,sensor_B,warehouse_1,27.5,36.74
2025-10-25 14:13:56,sensor_E,warehouse_1,18.88,39.69
2025-10-25 14:13:58,sensor_E,warehouse_1,27.06,69.48
2025-10-25 14:13:59,sensor_A,datacenter,22.33,39.36
2025-10-25 14:14:00,sensor_D,office_floor_1,20.17,57.94
2025-10-25 14:14:01,sensor_D,warehouse_2,27.9,57.82
2025-10-25 14:14:02,sensor_C,warehouse_1,23.29,61.63
2025-10-25 14:14:04,sensor_E,warehouse_2,18.45,43.97
2025-10-25 14:14:05,sensor_C,office_floor_1,21.07,69.51
2025-10-25 14:14:06,sensor_C,datacenter,19.51,56.04
2025-10-25 14:14:07,sensor_D,warehouse_2,22.61,61.01
2025-10-25 14:14:08,sensor_A,datacenter,25.04,58.21
2025-10-25 14:14:10,sensor_E,warehouse_1,23.5,56.39
2025-10-25 14:14:11,sensor_A,datacenter,18.62,57.48
2025-10-25 14:14:12,sensor_B,datacenter,20.15,52.02
2025-10-25 14:14:13,sensor_B,office_floor_1,23.79,65.63
2025-10-25 14:14:14,sensor_C,warehouse_2,19.02,47.55
2025-10-25 14:14:16,sensor_A,office_floor_2,24.29,32.92
2025-10-25 14:14:17,sensor_A,warehouse_1,19.7,69.45
2025-10-25 14:14:18,sensor_C,warehouse_1,26.37,61.08
