timestamp,sensor_id,location,temperature,humidity
2025-10-25 14:04:19,sensor_E,datacenter,22.95,56.9
2025-10-25 14:04:20,sensor_D,warehouse_1,25.46,40.62
2025-10-25 14:04:22,sensor_D,office_floor_1,27.2,44.43
2025-10-25 14:04:23,sensor_E,warehouse_1,24.6,31.5
2025-10-25 14:04:24,sensor_E,warehouse_2,18.97,62.92
2025-10-25 14:04:25,sensor_B,datacenter,21.83,32.38
2025-10-25 14:04:26,sensor_D,warehouse_1,23.1,65.9
2025-10-25 14:04:28,sensor_C,office_floor_1,26.34,54.04
2025-10-25 14:04:29,sensor_C,office_floor_2,24.28,64.6
2025-10-25 14:04:30,sensor_D,warehouse_2,26.62,54.05
2025-10-25 14:04:31,sensor_D,office_floor_2,23.69,56.77
2025-10-25 14:04:32,sensor_E,office_floor_2,23.07,44.27
2025-10-25 14:04:34,sensor_D,datacenter,21.39,53.18
2025-10-25 14:04:35,sensor_A,datacenter,26.04,36.75
2025-10-25 14:04:36,sensor_B,office_floor_1,23.18,31.22
2025-10-25 14:04:37,sensor_E,office_floor_2,28.0,66.07
2025-10-25 14:04:38,sensor_E,office_floor_2,24.68,47.05
2025-10-25 14:04:40,sensor_A,datacenter,21.31,41.81
2025-10-25 14:04:41,sensor_A,warehouse_1,22.48,66.06
2025-10-25 14:04:42,sensor_D,office_floor_1,19.51,53.46
2025-10-25 14:04:43,sensor_C,datacenter,19.74,40.08
2025-10-25 14:04:44,sensor_C,warehouse_1,23.63,57.46
2025-10-25 14:04:46,sensor_E,datacenter,22.96,55.19
2025-10-25 14:04:47,sensor_D,warehouse_1,18.79,39.43
2025-10-25 14:04:48,sensor_C,office_floor_1,21.16,61.48
2025-10-25 14:04:49,sensor_E,warehouse_1,23.69,66.39
2025-10-25 14:04:50,sensor_B,datacenter,21.97,67.05
2025-10-25 14:04:52,sensor_A,office_floor_2,18.67,52.9
2025-10-25 14:04:53,sensor_B,office_floor_1,23.82,46.14
2025-10-25 14:04:54,sensor_D,datacenter,18.7,51.54
2025-10-25 14:04:55,sensor_E,datacenter,19.19,41.37
2025-10-25 14:04:56,sensor_B,datacenter,19.35,67.74
2025-10-25 14:04:58,sensor_A,office_floor_1,25.75,58.09
2025-10-25 14:04:59,sensor_E,datacenter,24.86,31.54
2025-10-25 14:05:00,sensor_D,office_floor_2,23.34,65.15
2025-10-25 14:05:01,sensor_E,office_floor_2,20.94,44.62
2025-10-25 14:05:02,sensor_C,warehouse_1,25.72,57.85
2025-10-25 14:05:04,sensor_D,datacenter,27.42,61.66
2025-10-25 14:05:05,sensor_B,warehouse_2,22.79,64.19
2025-10-25 14:05:06,sensor_E,warehouse_1,24.14,40.06
2025-10-25 14:05:07,sensor_C,office_floor_2,25.32,66.81
2025-10-25 14:05:08,sensor_E,datacenter,19.35,68.21
2025-10-25 14:05:10,sensor_B,datacenter,25.96,44.38
2025-10-25 14:05:11,sensor_A,datacenter,19.85,45.42
2025-10-25 14:05:12,sensor_D,datacenter,21.26,44.32
2025-10-25 14:05:13,sensor_D,warehouse_1,44.44,50.28
2025-10-25 14:05:14,sensor_D,office_floor_1,21.07,34.21
2025-10-25 14:05:16,sensor_D,warehouse_1,18.95,51.9
2025-10-25 14:05:17,sensor_A,office_floor_1,27.67,32.31
2025-10-25 14:05:18,sensor_B,warehouse_1,20.95,65.23
