timestamp,sensor_id,location,temperature,humidity
2025-10-25 12:43:19,sensor_E,office_floor_2,21.99,39.06
2025-10-25 12:43:20,sensor_C,office_floor_1,21.97,51.53
2025-10-25 12:43:22,sensor_C,warehouse_2,22.02,49.21
2025-10-25 12:43:23,sensor_A,warehouse_2,27.65,58.32
2025-10-25 12:43:24,sensor_B,warehouse_1,26.76,30.43
2025-10-25 12:43:25,sensor_D,warehouse_2,20.09,31.72
2025-10-25 12:43:26,sensor_A,datacenter,25.06,37.03
2025-10-25 12:43:28,sensor_B,office_floor_2,25.5,38.34
2025-10-25 12:43:29,sensor_D,warehouse_2,24.09,39.09
2025-10-25 12:43:30,sensor_C,datacenter,19.42,30.72
2025-10-25 12:43:31,sensor_D,office_floor_2,21.1,57.43
2025-10-25 12:43:32,sensor_B,datacenter,21.05,41.91
2025-10-25 12:43:34,sensor_C,warehouse_2,20.18,54.8
2025-10-25 12:43:35,sensor_C,datacenter,18.78,58.9
2025-10-25 12:43:36,sensor_E,warehouse_2,23.45,31.8
2025-10-25 12:43:37,sensor_A,datacenter,22.19,30.95
2025-10-25 12:43:38,sensor_E,office_floor_1,26.47,50.57
2025-10-25 12:43:40,sensor_A,office_floor_2,20.73,47.71
2025-10-25 12:43:41,sensor_C,warehouse_1,21.23,54.25
2025-10-25 12:43:42,sensor_C,office_floor_2,21.14,67.81
2025-10-25 12:43:43,sensor_D,warehouse_1,26.29,54.81
2025-10-25 12:43:44,sensor_D,office_floor_2,23.84,65.74
2025-10-25 12:43:46,sensor_A,warehouse_1,18.63,48.79
2025-10-25 12:43:47,sensor_C,warehouse_1,43.33,58.93
2025-10-25 12:43:48,sensor_D,office_floor_1,24.4,40.33
2025-10-25 12:43:49,sensor_A,warehouse_1,19.82,54.94
2025-10-25 12:43:50,sensor_B,datacenter,26.93,35.01
2025-10-25 12:43:52,sensor_E,office_floor_2,19.79,38.38
2025-10-25 12:43:53,sensor_A,warehouse_2,25.38,59.7
2025-10-25 12:43:54,sensor_B,office_floor_1,27.87,49.95
2025-10-25 12:43:55,sensor_D,datacenter,19.76,55.78
2025-10-25 12:43:56,sensor_A,warehouse_1,24.65,38.57
2025-10-25 12:43:58,sensor_C,datacenter,26.37,43.93
2025-10-25 12:43:59,sensor_C,office_floor_1,26.97,64.98
2025-10-25 12:44:00,sensor_A,office_floor_1,21.0,67.99
2025-10-25 12:44:01,sensor_C,office_floor_2,20.88,60.87
2025-10-25 12:44:02,sensor_E,warehouse_2,23.78,49.64
2025-10-25 12:44:04,sensor_A,office_floor_2,27.26,35.21
2025-10-25 12:44:05,sensor_D,warehouse_1,18.66,56.54
2025-10-25 12:44:06,sensor_E,office_floor_1,25.97,62.38
2025-10-25 12:44:07,sensor_B,office_floor_1,23.29,33.15
2025-10-25 12:44:08,sensor_E,office_floor_1,26.39,68.07
2025-10-25 12:44:10,sensor_A,warehouse_1,22.65,47.16
2025-10-25 12:44:11,sensor_B,office_floor_1,24.04,38.06
2025-10-25 12:44:12,sensor_B,warehouse_2,38.27,40.52
2025-10-25 12:44:13,sensor_D,datacenter,19.37,64.76
2025-10-25 12:44:14,sensor_A,office_floor_2,20.66,41.82
2025-10-25 12:44:16,sensor_D,datacenter,19.5,32.22
2025-10-25 12:44:17,sensor_B,warehouse_2,27.64,47.07
2025-10-25 12:44:18,sensor_B,datacenter,25.12,46.93
