timestamp,sensor_id,location,temperature,humidity
2025-10-25 12:47:19,sensor_E,office_floor_2,27.18,64.3
2025-10-25 12:47:20,sensor_D,datacenter,26.6,49.17
2025-10-25 12:47:22,sensor_E,warehouse_1,22.62,65.27
2025-10-25 12:47:23,sensor_A,warehouse_1,26.82,60.81
2025-10-25 12:47:24,sensor_C,office_floor_2,25.84,53.24
2025-10-25 12:47:25,sensor_E,office_floor_2,20.16,69.38
2025-10-25 12:47:26,sensor_A,warehouse_1,27.75,30.11
2025-10-25 12:47:28,sensor_A,datacenter,23.11,32.39
2025-10-25 12:47:29,sensor_A,warehouse_1,25.91,32.86
2025-10-25 12:47:30,sensor_C,warehouse_1,21.69,33.0
2025-10-25 12:47:31,sensor_A,datacenter,21.76,47.12
2025-10-25 12:47:32,sensor_E,datacenter,22.99,59.34
2025-10-25 12:47:34,sensor_D,office_floor_1,18.38,49.84
2025-10-25 12:47:35,sensor_E,warehouse_1,27.23,35.04
2025-10-25 12:47:36,sensor_C,datacenter,22.78,55.69
2025-10-25 12:47:37,sensor_C,office_floor_1,23.11,66.54
2025-10-25 12:47:38,sensor_B,office_floor_2,24.55,35.92
2025-10-25 12:47:40,sensor_C,office_floor_2,26.19,50.85
2025-10-25 12:47:41,sensor_A,datacenter,20.42,37.31
2025-10-25 12:47:42,sensor_A,warehouse_1,19.08,31.65
2025-10-25 12:47:43,sensor_C,datacenter,25.66,59.04
2025-10-25 12:47:44,sensor_C,warehouse_2,20.52,67.66
2025-10-25 12:47:46,sensor_D,datacenter,19.93,33.71
2025-10-25 12:47:47,sensor_E,office_floor_2,20.2,63.24
2025-10-25 12:47:48,sensor_D,office_floor_1,20.25,47.26
2025-10-25 12:47:49,sensor_E,office_floor_2,18.55,58.78
2025-10-25 12:47:50,sensor_D,office_floor_2,22.78,68.34
2025-10-25 12:47:52,sensor_A,datacenter,23.58,68.54
2025-10-25 12:47:53,sensor_D,warehouse_2,26.69,34.22
2025-10-25 12:47:54,sensor_E,office_floor_1,20.94,59.52
2025-10-25 12:47:55,sensor_A,office_floor_2,21.3,54.81
2025-10-25 12:47:56,sensor_A,warehouse_1,40.25,38.77
2025-10-25 12:47:58,sensor_B,office_floor_1,25.49,53.53
2025-10-25 12:47:59,sensor_D,office_floor_2,20.2,44.36
2025-10-25 12:48:00,sensor_E,datacenter,27.78,54.05
2025-10-25 12:48:01,sensor_D,warehouse_2,26.93,40.46
2025-10-25 12:48:02,sensor_B,datacenter,19.92,69.26
2025-10-25 12:48:04,sensor_B,warehouse_1,19.41,53.95
2025-10-25 12:48:05,sensor_E,warehouse_1,20.61,36.96
2025-10-25 12:48:06,sensor_A,datacenter,20.12,42.55
2025-10-25 12:48:07,sensor_A,warehouse_1,18.49,65.64
2025-10-25 12:48:08,sensor_D,warehouse_2,24.25,33.94
2025-10-25 12:48:10,sensor_D,datacenter,23.26,30.6
2025-10-25 12:48:11,sensor_B,office_floor_1,26.78,51.14
2025-10-25 12:48:12,sensor_D,datacenter,19.96,61.7
2025-10-25 12:48:13,sensor_A,office_floor_1,23.83,34.39
2025-10-25 12:48:14,sensor_B,office_floor_1,20.14,58.63
2025-10-25 12:48:16,sensor_C,office_floor_2,20.27,36.84
2025-10-25 12:48:17,sensor_A,datacenter,25.17,32.16
2025-10-25 12:48:18,sensor_C,warehouse_1,23.26,41.68
