timestamp,sensor_id,location,temperature,humidity
2025-10-25 13:41:19,sensor_D,office_floor_2,36.27,38.38
2025-10-25 13:41:20,sensor_E,office_floor_2,20.7,69.86
2025-10-25 13:41:22,sensor_D,warehouse_2,25.55,46.59
2025-10-25 13:41:23,sensor_B,datacenter,25.3,34.18
2025-10-25 13:41:24,sensor_A,datacenter,23.78,47.45
2025-10-25 13:41:25,sensor_E,office_floor_2,27.34,37.09
2025-10-25 13:41:26,sensor_D,office_floor_2,26.98,57.28
2025-10-25 13:41:28,sensor_C,warehouse_2,37.51,61.04
2025-10-25 13:41:29,sensor_B,datacenter,23.63,66.56
2025-10-25 13:41:30,sensor_B,office_floor_1,22.32,43.13
2025-10-25 13:41:31,sensor_B,office_floor_1,18.78,68.84
2025-10-25 13:41:32,sensor_E,office_floor_1,18.21,49.54
2025-10-25 13:41:34,sensor_D,warehouse_2,23.11,43.04
2025-10-25 13:41:35,sensor_D,office_floor_1,25.51,36.51
2025-10-25 13:41:36,sensor_D,datacenter,20.51,41.39
2025-10-25 13:41:37,sensor_C,warehouse_2,24.03,40.24
2025-10-25 13:41:38,sensor_E,warehouse_2,27.32,39.82
2025-10-25 13:41:40,sensor_C,office_floor_1,36.46,64.55
2025-10-25 13:41:41,sensor_B,warehouse_1,18.48,58.1
2025-10-25 13:41:42,sensor_C,office_floor_2,20.81,62.69
2025-10-25 13:41:43,sensor_C,warehouse_1,19.12,47.63
2025-10-25 13:41:44,sensor_A,datacenter,27.27,59.65
2025-10-25 13:41:46,sensor_C,datacenter,24.08,44.0
2025-10-25 13:41:47,sensor_C,office_floor_1,27.72,34.13
2025-10-25 13:41:48,sensor_A,warehouse_1,21.33,45.04
2025-10-25 13:41:49,sensor_A,office_floor_2,24.0,69.82
2025-10-25 13:41:50,sensor_E,office_floor_1,27.0,62.12
2025-10-25 13:41:52,sensor_B,office_floor_2,19.61,58.36
2025-10-25 13:41:53,sensor_E,datacenter,18.89,30.71
2025-10-25 13:41:54,sensor_A,datacenter,27.01,37.85
2025-10-25 13:41:55,sensor_B,datacenter,19.55,49.41
2025-10-25 13:41:56,sensor_E,warehouse_2,21.6,49.06
2025-10-25 13:41:58,sensor_E,office_floor_1,22.47,68.83
2025-10-25 13:41:59,sensor_D,warehouse_2,24.35,59.34
2025-10-25 13:42:00,sensor_B,office_floor_1,26.27,49.35
2025-10-25 13:42:01,sensor_A,office_floor_1,19.56,62.56
2025-10-25 13:42:02,sensor_E,warehouse_1,20.27,59.09
2025-10-25 13:42:04,sensor_E,office_floor_2,19.5,52.3
2025-10-25 13:42:05,sensor_C,warehouse_1,18.6,37.98
2025-10-25 13:42:06,sensor_C,office_floor_1,25.23,45.27
2025-10-25 13:42:07,sensor_A,office_floor_2,20.77,66.21
2025-10-25 13:42:08,sensor_C,warehouse_2,22.75,54.1
2025-10-25 13:42:10,sensor_E,datacenter,19.59,47.5
2025-10-25 13:42:11,sensor_D,warehouse_2,21.26,37.8
2025-10-25 13:42:12,sensor_C,office_floor_1,26.7,54.17
2025-10-25 13:42:13,sensor_C,warehouse_2,19.36,51.25
2025-10-25 13:42:14,sensor_C,datacenter,26.53,61.16
2025-10-25 13:42:16,sensor_C,office_floor_1,26.55,45.75
2025-10-25 13:42:17,sensor_A,office_floor_2,21.24,63.56
2025-10-25 13:42:18,sensor_A,warehouse_1,19.48,64.55
