timestamp,sensor_id,location,temperature,humidity
2025-10-25 13:26:19,sensor_C,office_floor_1,21.39,33.39
2025-10-25 13:26:20,sensor_B,office_floor_1,19.92,59.3
2025-10-25 13:26:22,sensor_D,warehouse_2,18.04,48.03
2025-10-25 13:26:23,sensor_B,datacenter,20.04,52.75
2025-10-25 13:26:24,sensor_B,office_floor_2,22.17,44.69
2025-10-25 13:26:25,sensor_D,warehouse_2,22.19,47.13
2025-10-25 13:26:26,sensor_A,office_floor_1,23.75,35.89
2025-10-25 13:26:28,sensor_D,office_floor_1,21.3,48.29
2025-10-25 13:26:29,sensor_B,warehouse_1,25.96,52.02
2025-10-25 13:26:30,sensor_D,warehouse_1,21.48,64.83
2025-10-25 13:26:31,sensor_A,office_floor_2,25.47,44.9
2025-10-25 13:26:32,sensor_C,datacenter,20.06,60.79
2025-10-25 13:26:34,sensor_C,office_floor_2,27.03,49.95
2025-10-25 13:26:35,sensor_E,warehouse_1,24.05,58.71
2025-10-25 13:26:36,sensor_B,office_floor_1,22.18,42.7
2025-10-25 13:26:37,sensor_A,warehouse_2,19.74,49.12
2025-10-25 13:26:38,sensor_E,office_floor_1,20.61,53.86
2025-10-25 13:26:40,sensor_C,office_floor_2,19.34,56.51
2025-10-25 13:26:41,sensor_A,warehouse_2,21.28,62.63
2025-10-25 13:26:42,sensor_A,warehouse_2,24.27,42.97
2025-10-25 13:26:43,sensor_C,warehouse_1,24.54,65.72
2025-10-25 13:26:44,sensor_A,warehouse_2,19.57,44.16
2025-10-25 13:26:46,sensor_E,office_floor_2,21.34,59.28
2025-10-25 13:26:47,sensor_B,warehouse_1,26.93,39.75
2025-10-25 13:26:48,sensor_E,warehouse_1,21.95,55.49
2025-10-25 13:26:49,sensor_D,office_floor_2,19.78,41.32
2025-10-25 13:26:50,sensor_A,warehouse_1,27.17,59.5
2025-10-25 13:26:52,sensor_E,datacenter,19.82,67.82
2025-10-25 13:26:53,sensor_D,office_floor_2,22.99,66.41
2025-10-25 13:26:54,sensor_C,office_floor_1,23.4,61.11
2025-10-25 13:26:55,sensor_D,warehouse_1,20.63,57.81
2025-10-25 13:26:56,sensor_D,warehouse_2,21.7,43.11
2025-10-25 13:26:58,sensor_A,office_floor_1,23.28,41.82
2025-10-25 13:26:59,sensor_A,warehouse_1,21.29,69.45
2025-10-25 13:27:00,sensor_C,office_floor_2,21.68,62.35
2025-10-25 13:27:01,sensor_A,warehouse_1,19.88,30.55
2025-10-25 13:27:02,sensor_E,datacenter,23.46,41.67
2025-10-25 13:27:04,sensor_B,office_floor_1,20.76,49.91
2025-10-25 13:27:05,sensor_B,warehouse_2,27.59,49.0
2025-10-25 13:27:06,sensor_E,office_floor_2,19.23,40.83
2025-10-25 13:27:07,sensor_A,office_floor_2,25.86,52.33
2025-10-25 13:27:08,sensor_D,office_floor_1,23.43,50.77
2025-10-25 13:27:10,sensor_C,office_floor_2,23.81,54.96
2025-10-25 13:27:11,sensor_C,datacenter,19.46,40.52
2025-10-25 13:27:12,sensor_C,datacenter,22.5,44.65
2025-10-25 13:27:13,sensor_D,office_floor_1,18.9,62.96
2025-10-25 13:27:14,sensor_B,office_floor_1,24.51,66.08
2025-10-25 13:27:16,sensor_A,office_floor_2,21.54,41.21
2025-10-25 13:27:17,sensor_B,office_floor_1,19.27,65.01
2025-10-25 13:27:18,sensor_C,office_floor_2,22.43,50.24
