timestamp,sensor_id,location,temperature,humidity
2025-10-25 13:40:19,sensor_E,office_floor_2,27.12,57.11
2025-10-25 13:40:20,sensor_E,office_floor_1,22.49,54.77
2025-10-25 13:40:22,sensor_C,warehouse_2,21.34,51.29
2025-10-25 13:40:23,sensor_A,warehouse_2,21.15,32.9
2025-10-25 13:40:24,sensor_E,office_floor_2,27.35,48.35
2025-10-25 13:40:25,sensor_C,office_floor_2,18.96,49.61
2025-10-25 13:40:26,sensor_E,warehouse_2,36.36,57.46
2025-10-25 13:40:28,sensor_E,office_floor_2,25.61,48.22
2025-10-25 13:40:29,sensor_A,office_floor_1,25.65,62.83
2025-10-25 13:40:30,sensor_E,warehouse_1,22.4,40.47
2025-10-25 13:40:31,sensor_C,datacenter,27.53,59.64
2025-10-25 13:40:32,sensor_A,datacenter,43.84,55.29
2025-10-25 13:40:34,sensor_D,warehouse_1,25.81,65.13
2025-10-25 13:40:35,sensor_D,office_floor_2,27.22,56.4
2025-10-25 13:40:36,sensor_D,warehouse_2,20.89,53.07
2025-10-25 13:40:37,sensor_A,office_floor_1,26.35,68.41
2025-10-25 13:40:38,sensor_B,datacenter,21.14,32.54
2025-10-25 13:40:40,sensor_D,warehouse_1,26.06,50.92
2025-10-25 13:40:41,sensor_D,warehouse_1,26.37,44.93
2025-10-25 13:40:42,sensor_A,warehouse_1,20.71,63.53
2025-10-25 13:40:43,sensor_D,office_floor_1,21.44,30.43
2025-10-25 13:40:44,sensor_D,datacenter,26.31,60.58
2025-10-25 13:40:46,sensor_A,warehouse_2,22.36,69.23
2025-10-25 13:40:47,sensor_E,office_floor_1,23.2,52.85
2025-10-25 13:40:48,sensor_C,datacenter,26.73,50.8
2025-10-25 13:40:49,sensor_E,datacenter,22.65,67.72
2025-10-25 13:40:50,sensor_B,office_floor_2,19.85,52.44
2025-10-25 13:40:52,sensor_B,office_floor_2,24.62,46.41
2025-10-25 13:40:53,sensor_A,office_floor_2,23.75,46.15
2025-10-25 13:40:54,sensor_E,office_floor_1,25.74,61.58
2025-10-25 13:40:55,sensor_D,warehouse_2,39.35,35.06
2025-10-25 13:40:56,sensor_A,warehouse_2,24.18,35.56
2025-10-25 13:40:58,sensor_A,datacenter,20.1,63.53
2025-10-25 13:40:59,sensor_E,office_floor_2,24.23,64.9
2025-10-25 13:41:00,sensor_B,warehouse_2,23.53,68.22
2025-10-25 13:41:01,sensor_E,office_floor_1,18.44,50.57
2025-10-25 13:41:02,sensor_B,office_floor_1,24.56,53.82
2025-10-25 13:41:04,sensor_B,office_floor_2,19.93,58.49
2025-10-25 13:41:05,sensor_A,office_floor_1,26.97,61.47
2025-10-25 13:41:06,sensor_D,warehouse_2,26.66,65.27
2025-10-25 13:41:07,sensor_E,warehouse_1,22.2,49.44
2025-10-25 13:41:08,sensor_B,datacenter,21.09,35.45
2025-10-25 13:41:10,sensor_C,datacenter,24.91,46.04
2025-10-25 13:41:11,sensor_C,warehouse_2,25.24,39.14
2025-10-25 13:41:12,sensor_C,warehouse_2,26.7,52.68
2025-10-25 13:41:13,sensor_E,office_floor_1,20.47,39.14
2025-10-25 13:41:14,sensor_A,warehouse_1,26.78,65.03
2025-10-25 13:41:16,sensor_A,warehouse_1,22.56,40.09
2025-10-25 13:41:17,sensor_B,office_floor_2,22.54,65.42
2025-10-25 13:41:18,sensor_A,office_floor_1,18.36,35.54
