timestamp,sensor_id,location,temperature,humidity
2025-10-25 13:16:19,sensor_D,office_floor_2,19.42,55.76
2025-10-25 13:16:20,sensor_E,office_floor_1,18.47,41.65
2025-10-25 13:16:22,sensor_A,warehouse_1,27.37,31.57
2025-10-25 13:16:23,sensor_B,office_floor_1,22.39,46.08
2025-10-25 13:16:24,sensor_B,datacenter,38.27,56.41
2025-10-25 13:16:25,sensor_B,warehouse_2,25.54,42.2
2025-10-25 13:16:26,sensor_E,warehouse_2,27.47,37.15
2025-10-25 13:16:28,sensor_B,datacenter,23.65,49.08
2025-10-25 13:16:29,sensor_C,warehouse_2,26.9,38.0
2025-10-25 13:16:30,sensor_B,office_floor_2,25.3,30.14
2025-10-25 13:16:31,sensor_A,office_floor_2,26.75,52.62
2025-10-25 13:16:32,sensor_C,office_floor_2,20.76,33.66
2025-10-25 13:16:34,sensor_D,datacenter,22.61,54.75
2025-10-25 13:16:35,sensor_B,office_floor_1,20.77,60.79
2025-10-25 13:16:36,sensor_C,datacenter,22.23,36.83
2025-10-25 13:16:37,sensor_A,datacenter,21.7,63.92
2025-10-25 13:16:38,sensor_B,warehouse_2,26.62,63.8
2025-10-25 13:16:40,sensor_A,warehouse_1,20.3,51.11
2025-10-25 13:16:41,sensor_A,office_floor_2,26.17,57.08
2025-10-25 13:16:42,sensor_B,office_floor_1,42.16,65.43
2025-10-25 13:16:43,sensor_C,office_floor_1,27.3,39.36
2025-10-25 13:16:44,sensor_E,office_floor_2,20.8,57.0
2025-10-25 13:16:46,sensor_E,datacenter,18.09,50.21
2025-10-25 13:16:47,sensor_E,office_floor_2,23.81,67.09
2025-10-25 13:16:48,sensor_B,warehouse_2,24.67,57.15
2025-10-25 13:16:49,sensor_E,office_floor_2,27.96,61.48
2025-10-25 13:16:50,sensor_D,warehouse_1,18.9,51.7
2025-10-25 13:16:52,sensor_C,warehouse_1,27.5,55.42
2025-10-25 13:16:53,sensor_B,datacenter,26.63,60.25
2025-10-25 13:16:54,sensor_C,office_floor_1,35.58,65.79
2025-10-25 13:16:55,sensor_D,office_floor_2,23.15,30.71
2025-10-25 13:16:56,sensor_A,warehouse_2,20.16,60.15
2025-10-25 13:16:58,sensor_C,datacenter,19.06,39.26
2025-10-25 13:16:59,sensor_C,office_floor_2,23.33,65.45
2025-10-25 13:17:00,sensor_D,warehouse_1,22.93,38.74
2025-10-25 13:17:01,sensor_D,datacenter,22.21,56.33
2025-10-25 13:17:02,sensor_E,office_floor_2,25.82,46.26
2025-10-25 13:17:04,sensor_B,office_floor_2,19.56,60.2
2025-10-25 13:17:05,sensor_D,warehouse_1,19.04,68.94
2025-10-25 13:17:06,sensor_D,office_floor_2,22.89,32.94
2025-10-25 13:17:07,sensor_D,warehouse_1,20.03,67.86
2025-10-25 13:17:08,sensor_B,datacenter,26.13,30.84
2025-10-25 13:17:10,sensor_C,datacenter,27.05,57.5
2025-10-25 13:17:11,sensor_E,office_floor_1,25.02,36.86
2025-10-25 13:17:12,sensor_A,datacenter,20.23,40.35
2025-10-25 13:17:13,sensor_C,office_floor_2,43.53,51.77
2025-10-25 13:17:14,sensor_B,datacenter,26.62,32.96
2025-10-25 13:17:16,sensor_C,warehouse_2,18.75,59.22
2025-10-25 13:17:17,sensor_B,office_floor_1,25.96,40.6
2025-10-25 13:17:18,sensor_C,office_floor_2,23.65,52.74
