timestamp,sensor_id,location,temperature,humidity
2025-10-25 13:29:19,sensor_B,warehouse_1,25.98,42.05
2025-10-25 13:29:20,sensor_B,office_floor_2,21.97,43.46
2025-10-25 13:29:22,sensor_E,datacenter,27.58,51.22
2025-10-25 13:29:23,sensor_A,warehouse_2,22.32,68.99
2025-10-25 13:29:24,sensor_C,office_floor_2,20.98,64.5
2025-10-25 13:29:25,sensor_E,warehouse_1,19.97,34.24
2025-10-25 13:29:26,sensor_B,office_floor_2,26.28,64.97
2025-10-25 13:29:28,sensor_E,office_floor_2,22.78,42.6
2025-10-25 13:29:29,sensor_C,warehouse_1,25.2,45.55
2025-10-25 13:29:30,sensor_A,office_floor_2,19.11,69.38
2025-10-25 13:29:31,sensor_B,warehouse_2,24.74,57.52
2025-10-25 13:29:32,sensor_A,office_floor_1,23.43,45.04
2025-10-25 13:29:34,sensor_A,office_floor_2,22.21,56.38
2025-10-25 13:29:35,sensor_C,datacenter,18.73,63.78
2025-10-25 13:29:36,sensor_D,office_floor_1,18.62,63.65
2025-10-25 13:29:37,sensor_B,warehouse_1,22.96,37.91
2025-10-25 13:29:38,sensor_A,warehouse_2,22.46,66.44
2025-10-25 13:29:40,sensor_D,office_floor_2,18.02,67.14
2025-10-25 13:29:41,sensor_D,office_floor_1,27.94,68.8
2025-10-25 13:29:42,sensor_A,office_floor_1,18.19,51.94
2025-10-25 13:29:43,sensor_A,office_floor_2,27.63,64.54
2025-10-25 13:29:44,sensor_A,datacenter,19.36,55.18
2025-10-25 13:29:46,sensor_A,office_floor_1,19.62,51.8
2025-10-25 13:29:47,sensor_A,office_floor_1,19.15,33.96
2025-10-25 13:29:48,sensor_C,warehouse_2,18.09,69.69
2025-10-25 13:29:49,sensor_B,office_floor_1,19.29,55.83
2025-10-25 13:29:50,sensor_C,office_floor_1,21.85,36.47
2025-10-25 13:29:52,sensor_A,office_floor_1,20.55,46.01
2025-10-25 13:29:53,sensor_D,office_floor_2,25.21,31.16
2025-10-25 13:29:54,sensor_C,office_floor_1,24.87,42.32
2025-10-25 13:29:55,sensor_D,office_floor_1,18.27,55.71
2025-10-25 13:29:56,sensor_E,warehouse_1,21.9,61.22
2025-10-25 13:29:58,sensor_A,warehouse_2,24.1,57.89
2025-10-25 13:29:59,sensor_A,office_floor_1,20.39,56.31
2025-10-25 13:30:00,sensor_B,office_floor_1,22.88,50.36
2025-10-25 13:30:01,sensor_D,office_floor_2,24.82,41.24
2025-10-25 13:30:02,sensor_C,warehouse_2,24.04,58.63
2025-10-25 13:30:04,sensor_C,warehouse_2,24.25,62.01
2025-10-25 13:30:05,sensor_A,office_floor_2,21.94,43.99
2025-10-25 13:30:06,sensor_E,warehouse_2,26.22,41.62
2025-10-25 13:30:07,sensor_C,datacenter,19.47,65.55
2025-10-25 13:30:08,sensor_B,office_floor_2,23.62,59.99
2025-10-25 13:30:10,sensor_C,datacenter,23.45,47.85
2025-10-25 13:30:11,sensor_D,office_floor_1,21.72,48.68
2025-10-25 13:30:12,sensor_C,warehouse_2,24.32,50.62
2025-10-25 13:30:13,sensor_A,warehouse_2,24.2,55.69
2025-10-25 13:30:14,sensor_B,warehouse_2,25.36,61.02
2025-10-25 13:30:16,sensor_E,office_floor_2,24.37,35.63
2025-10-25 13:30:17,sensor_A,office_floor_1,19.37,62.31
2025-10-25 13:30:18,sensor_B,office_floor_2,44.8,60.77
