timestamp,sensor_id,location,temperature,humidity
2025-10-25 12:45:19,sensor_E,datacenter,18.63,61.2
2025-10-25 12:45:20,sensor_B,warehouse_1,27.34,41.9
2025-10-25 12:45:22,sensor_B,datacenter,27.34,34.22
2025-10-25 12:45:23,sensor_D,office_floor_1,41.34,65.24
2025-10-25 12:45:24,sensor_A,office_floor_2,26.09,36.47
2025-10-25 12:45:25,sensor_A,warehouse_1,18.53,32.43
2025-10-25 12:45:26,sensor_C,datacenter,23.49,35.78
2025-10-25 12:45:28,sensor_D,office_floor_2,20.12,33.8
2025-10-25 12:45:29,sensor_D,warehouse_2,25.6,52.61
2025-10-25 12:45:30,sensor_B,warehouse_1,26.68,43.54
2025-10-25 12:45:31,sensor_C,office_floor_1,21.18,51.59
2025-10-25 12:45:32,sensor_C,warehouse_1,19.52,38.41
2025-10-25 12:45:34,sensor_A,office_floor_1,24.21,51.0
2025-10-25 12:45:35,sensor_B,warehouse_1,18.04,57.34
2025-10-25 12:45:36,sensor_E,warehouse_1,27.56,58.01
2025-10-25 12:45:37,sensor_C,datacenter,38.13,42.09
2025-10-25 12:45:38,sensor_C,office_floor_2,23.68,31.28
2025-10-25 12:45:40,sensor_D,warehouse_2,23.39,65.4
2025-10-25 12:45:41,sensor_D,datacenter,18.7,56.12
2025-10-25 12:45:42,sensor_A,office_floor_2,18.3,65.14
2025-10-25 12:45:43,sensor_E,datacenter,22.88,47.01
2025-10-25 12:45:44,sensor_C,office_floor_1,18.85,62.01
2025-10-25 12:45:46,sensor_C,warehouse_2,37.71,59.96
2025-10-25 12:45:47,sensor_D,office_floor_1,26.49,32.41
2025-10-25 12:45:48,sensor_E,warehouse_1,18.84,45.01
2025-10-25 12:45:49,sensor_B,warehouse_2,24.84,64.44
2025-10-25 12:45:50,sensor_D,warehouse_1,21.43,35.12
2025-10-25 12:45:52,sensor_E,office_floor_1,25.48,69.97
2025-10-25 12:45:53,sensor_E,warehouse_1,22.96,61.18
2025-10-25 12:45:54,sensor_A,warehouse_2,19.16,30.81
2025-10-25 12:45:55,sensor_A,office_floor_2,24.87,65.16
2025-10-25 12:45:56,sensor_C,office_floor_2,26.81,69.55
2025-10-25 12:45:58,sensor_E,warehouse_1,21.44,63.84
2025-10-25 12:45:59,sensor_A,datacenter,24.39,44.15
2025-10-25 12:46:00,sensor_C,warehouse_1,25.0,68.32
2025-10-25 12:46:01,sensor_C,office_floor_2,20.64,30.54
2025-10-25 12:46:02,sensor_A,warehouse_1,25.93,50.59
2025-10-25 12:46:04,sensor_E,office_floor_1,20.39,30.74
2025-10-25 12:46:05,sensor_C,warehouse_1,26.22,69.17
2025-10-25 12:46:06,sensor_C,datacenter,26.31,36.86
2025-10-25 12:46:07,sensor_D,office_floor_1,20.2,43.42
2025-10-25 12:46:08,sensor_C,office_floor_1,23.18,32.69
2025-10-25 12:46:10,sensor_D,office_floor_1,26.41,52.07
2025-10-25 12:46:11,sensor_D,warehouse_2,25.26,65.67
2025-10-25 12:46:12,sensor_A,datacenter,23.79,68.58
2025-10-25 12:46:13,sensor_B,warehouse_2,24.13,53.55
2025-10-25 12:46:14,sensor_C,office_floor_2,26.11,56.22
2025-10-25 12:46:16,sensor_D,office_floor_2,37.39,46.94
2025-10-25 12:46:17,sensor_C,office_floor_1,22.26,30.45
2025-10-25 12:46:18,sensor_B,warehouse_1,24.33,64.54
