timestamp,sensor_id,location,temperature,humidity
2025-10-25 13:07:19,sensor_A,datacenter,18.65,60.12
2025-10-25 13:07:20,sensor_B,office_floor_1,26.56,63.81
2025-10-25 13:07:22,sensor_E,warehouse_1,25.1,59.49
2025-10-25 13:07:23,sensor_C,warehouse_1,21.89,33.02
2025-10-25 13:07:24,sensor_C,datacenter,26.37,35.26
2025-10-25 13:07:25,sensor_B,office_floor_2,18.5,34.55
2025-10-25 13:07:26,sensor_D,warehouse_2,21.21,63.87
2025-10-25 13:07:28,sensor_B,office_floor_1,22.83,58.27
2025-10-25 13:07:29,sensor_A,warehouse_1,20.69,43.27
2025-10-25 13:07:30,sensor_A,office_floor_2,23.45,47.72
2025-10-25 13:07:31,sensor_C,datacenter,21.9,63.59
2025-10-25 13:07:32,sensor_E,office_floor_2,26.32,37.21
2025-10-25 13:07:34,sensor_D,warehouse_2,18.84,43.71
2025-10-25 13:07:35,sensor_C,warehouse_2,21.97,35.1
2025-10-25 13:07:36,sensor_B,warehouse_1,27.78,48.66
2025-10-25 13:07:37,sensor_B,warehouse_1,20.26,59.56
2025-10-25 13:07:38,sensor_A,warehouse_2,20.28,58.8
2025-10-25 13:07:40,sensor_A,office_floor_2,23.63,50.38
2025-10-25 13:07:41,sensor_E,datacenter,21.01,32.81
2025-10-25 13:07:42,sensor_D,datacenter,18.32,67.25
2025-10-25 13:07:43,sensor_B,warehouse_2,21.42,42.78
2025-10-25 13:07:44,sensor_A,datacenter,24.31,55.33
2025-10-25 13:07:46,sensor_D,datacenter,22.17,34.6
2025-10-25 13:07:47,sensor_B,office_floor_1,25.63,35.8
2025-10-25 13:07:48,sensor_A,warehouse_1,22.33,59.73
2025-10-25 13:07:49,sensor_C,warehouse_1,26.05,57.96
2025-10-25 13:07:50,sensor_C,warehouse_1,21.61,54.05
2025-10-25 13:07:52,sensor_C,datacenter,23.73,61.48
2025-10-25 13:07:53,sensor_D,warehouse_1,27.97,51.72
2025-10-25 13:07:54,sensor_E,datacenter,26.89,61.83
2025-10-25 13:07:55,sensor_E,warehouse_2,22.68,67.62
2025-10-25 13:07:56,sensor_A,warehouse_2,22.31,50.89
2025-10-25 13:07:58,sensor_E,datacenter,18.63,59.68
2025-10-25 13:07:59,sensor_D,office_floor_1,22.28,60.81
2025-10-25 13:08:00,sensor_D,warehouse_1,25.11,51.12
2025-10-25 13:08:01,sensor_E,warehouse_2,25.84,65.81
2025-10-25 13:08:02,sensor_A,warehouse_2,24.89,51.48
2025-10-25 13:08:04,sensor_C,warehouse_1,26.53,36.95
2025-10-25 13:08:05,sensor_A,warehouse_1,25.33,52.75
2025-10-25 13:08:06,sensor_B,datacenter,27.76,46.88
2025-10-25 13:08:07,sensor_C,office_floor_2,18.4,68.07
2025-10-25 13:08:08,sensor_C,office_floor_2,26.26,53.29
2025-10-25 13:08:10,sensor_C,office_floor_1,26.06,50.21
2025-10-25 13:08:11,sensor_B,warehouse_2,20.02,45.38
2025-10-25 13:08:12,sensor_C,office_floor_2,26.07,56.37
2025-10-25 13:08:13,sensor_D,warehouse_1,20.22,39.22
2025-10-25 13:08:14,sensor_D,office_floor_2,18.64,33.93
2025-10-25 13:08:16,sensor_E,office_floor_1,27.91,35.75
2025-10-25 13:08:17,sensor_B,warehouse_2,20.99,67.12
2025-10-25 13:08:18,sensor_D,warehouse_1,24.71,60.55
