timestamp,sensor_id,location,temperature,humidity
2025-10-25 13:54:19,sensor_E,warehouse_1,20.0,57.63
2025-10-25 13:54:20,sensor_D,office_floor_1,23.89,34.54
2025-10-25 13:54:22,sensor_E,office_floor_2,27.05,65.39
2025-10-25 13:54:23,sensor_A,warehouse_2,36.35,65.59
2025-10-25 13:54:24,sensor_E,datacenter,24.01,63.35
2025-10-25 13:54:25,sensor_A,office_floor_1,19.48,38.54
2025-10-25 13:54:26,sensor_D,warehouse_1,23.85,34.54
2025-10-25 13:54:28,sensor_A,office_floor_2,22.75,69.39
2025-10-25 13:54:29,sensor_A,warehouse_1,27.89,37.52
2025-10-25 13:54:30,sensor_B,warehouse_1,18.47,43.28
2025-10-25 13:54:31,sensor_C,office_floor_2,21.37,56.22
2025-10-25 13:54:32,sensor_B,warehouse_1,43.61,42.19
2025-10-25 13:54:34,sensor_E,datacenter,18.75,31.01
2025-10-25 13:54:35,sensor_C,warehouse_1,20.77,37.25
2025-10-25 13:54:36,sensor_E,office_floor_1,21.51,42.01
2025-10-25 13:54:37,sensor_E,office_floor_1,22.71,38.23
2025-10-25 13:54:38,sensor_D,office_floor_1,18.45,62.79
2025-10-25 13:54:40,sensor_A,office_floor_2,19.37,48.98
2025-10-25 13:54:41,sensor_A,office_floor_1,22.06,45.04
2025-10-25 13:54:42,sensor_E,warehouse_2,24.55,37.25
2025-10-25 13:54:43,sensor_B,warehouse_1,25.52,60.75
2025-10-25 13:54:44,sensor_C,office_floor_2,21.58,41.0
2025-10-25 13:54:46,sensor_C,office_floor_2,27.66,67.24
2025-10-25 13:54:47,sensor_E,office_floor_2,21.24,55.22
2025-10-25 13:54:48,sensor_B,warehouse_2,25.51,43.67
2025-10-25 13:54:49,sensor_A,datacenter,23.08,48.89
2025-10-25 13:54:50,sensor_E,datacenter,23.83,53.27
2025-10-25 13:54:52,sensor_E,office_floor_2,35.04,50.56
2025-10-25 13:54:53,sensor_B,warehouse_2,18.0,32.96
2025-10-25 13:54:54,sensor_D,warehouse_1,20.9,33.22
2025-10-25 13:54:55,sensor_B,warehouse_1,24.33,54.43
2025-10-25 13:54:56,sensor_B,warehouse_2,23.66,68.19
2025-10-25 13:54:58,sensor_E,warehouse_1,20.51,53.13
2025-10-25 13:54:59,sensor_A,warehouse_1,21.8,39.27
2025-10-25 13:55:00,sensor_D,warehouse_2,20.57,57.26
2025-10-25 13:55:01,sensor_E,office_floor_2,22.07,60.61
2025-10-25 13:55:02,sensor_E,office_floor_1,21.96,40.71
2025-10-25 13:55:04,sensor_C,office_floor_1,19.68,34.29
2025-10-25 13:55:05,sensor_C,warehouse_1,22.78,63.82
2025-10-25 13:55:06,sensor_D,warehouse_2,21.87,58.4
2025-10-25 13:55:07,sensor_B,warehouse_1,21.87,42.74
2025-10-25 13:55:08,sensor_B,office_floor_2,23.16,48.63
2025-10-25 13:55:10,sensor_E,warehouse_2,22.58,56.92
2025-10-25 13:55:11,sensor_E,warehouse_2,23.21,39.79
2025-10-25 13:55:12,sensor_B,office_floor_1,27.07,38.69
2025-10-25 13:55:13,sensor_B,warehouse_1,18.14,41.19
2025-10-25 13:55:14,sensor_D,warehouse_1,21.1,67.28
2025-10-25 13:55:16,sensor_E,office_floor_1,26.25,57.72
2025-10-25 13:55:17,sensor_B,office_floor_2,19.9,31.94
2025-10-25 13:55:18,sensor_A,office_floor_2,26.78,61.8
