timestamp,sensor_id,location,temperature,humidity
2025-10-25 13:25:19,sensor_B,warehouse_2,18.31,58.73
2025-10-25 13:25:20,sensor_E,warehouse_1,27.72,48.6
2025-10-25 13:25:22,sensor_C,warehouse_1,27.04,31.48
2025-10-25 13:25:23,sensor_B,warehouse_2,43.41,60.61
2025-10-25 13:25:24,sensor_C,office_floor_2,24.64,64.9
2025-10-25 13:25:25,sensor_B,warehouse_1,27.22,53.32
2025-10-25 13:25:26,sensor_C,office_floor_2,25.14,49.04
2025-10-25 13:25:28,sensor_A,warehouse_2,19.65,62.29
2025-10-25 13:25:29,sensor_A,office_floor_2,26.31,33.24
2025-10-25 13:25:30,sensor_A,datacenter,22.42,52.96
2025-10-25 13:25:31,sensor_E,datacenter,41.36,32.07
2025-10-25 13:25:32,sensor_C,warehouse_1,21.52,36.3
2025-10-25 13:25:34,sensor_D,office_floor_1,22.03,60.72
2025-10-25 13:25:35,sensor_C,office_floor_1,19.29,42.29
2025-10-25 13:25:36,sensor_B,warehouse_1,21.21,37.18
2025-10-25 13:25:37,sensor_D,warehouse_1,18.84,63.2
2025-10-25 13:25:38,sensor_B,datacenter,19.86,62.46
2025-10-25 13:25:40,sensor_D,warehouse_2,25.77,38.57
2025-10-25 13:25:41,sensor_C,office_floor_2,27.05,64.27
2025-10-25 13:25:42,sensor_A,office_floor_1,23.97,41.53
2025-10-25 13:25:43,sensor_A,datacenter,19.73,65.09
2025-10-25 13:25:44,sensor_B,office_floor_2,21.22,60.84
2025-10-25 13:25:46,sensor_D,warehouse_2,27.42,54.8
2025-10-25 13:25:47,sensor_A,warehouse_2,21.12,40.6
2025-10-25 13:25:48,sensor_C,warehouse_2,26.56,60.82
2025-10-25 13:25:49,sensor_C,office_floor_2,26.22,68.2
2025-10-25 13:25:50,sensor_A,office_floor_2,27.71,57.55
2025-10-25 13:25:52,sensor_A,warehouse_2,21.5,35.92
2025-10-25 13:25:53,sensor_C,warehouse_1,22.49,33.72
2025-10-25 13:25:54,sensor_D,office_floor_1,25.58,53.7
2025-10-25 13:25:55,sensor_E,office_floor_2,27.57,65.88
2025-10-25 13:25:56,sensor_D,office_floor_1,20.8,44.39
2025-10-25 13:25:58,sensor_E,office_floor_2,18.74,46.14
2025-10-25 13:25:59,sensor_D,warehouse_1,20.78,59.78
2025-10-25 13:26:00,sensor_A,warehouse_1,26.62,54.61
2025-10-25 13:26:01,sensor_E,warehouse_2,21.26,65.17
2025-10-25 13:26:02,sensor_C,datacenter,23.22,64.54
2025-10-25 13:26:04,sensor_E,warehouse_1,26.75,50.09
2025-10-25 13:26:05,sensor_B,office_floor_2,20.01,61.88
2025-10-25 13:26:06,sensor_D,warehouse_1,24.48,52.39
2025-10-25 13:26:07,sensor_B,warehouse_1,25.99,32.92
2025-10-25 13:26:08,sensor_E,office_floor_1,25.22,46.01
2025-10-25 13:26:10,sensor_B,datacenter,20.55,53.35
2025-10-25 13:26:11,sensor_C,warehouse_1,18.15,68.34
2025-10-25 13:26:12,sensor_D,office_floor_1,19.26,33.83
2025-10-25 13:26:13,sensor_B,warehouse_1,20.74,33.71
2025-10-25 13:26:14,sensor_A,warehouse_2,19.18,58.98
2025-10-25 13:26:16,sensor_C,warehouse_1,27.69,49.43
2025-10-25 13:26:17,sensor_B,office_floor_1,22.72,48.75
2025-10-25 13:26:18,sensor_C,warehouse_2,23.27,43.84
