timestamp,sensor_id,location,temperature,humidity
2025-10-25 14:05:19,sensor_E,office_floor_2,18.69,40.64
2025-10-25 14:05:20,sensor_C,datacenter,36.77,43.77
2025-10-25 14:05:22,sensor_C,datacenter,19.28,68.0
2025-10-25 14:05:23,sensor_C,warehouse_2,22.72,68.11
2025-10-25 14:05:24,sensor_B,office_floor_2,27.31,44.53
2025-10-25 14:05:25,sensor_D,datacenter,21.8,43.67
2025-10-25 14:05:26,sensor_E,warehouse_2,22.87,37.03
2025-10-25 14:05:28,sensor_B,warehouse_2,43.81,34.7
2025-10-25 14:05:29,sensor_E,datacenter,18.98,36.98
2025-10-25 14:05:30,sensor_E,office_floor_1,18.93,53.34
2025-10-25 14:05:31,sensor_B,office_floor_1,20.96,64.27
2025-10-25 14:05:32,sensor_A,office_floor_1,24.25,68.26
2025-10-25 14:05:34,sensor_A,office_floor_2,25.9,35.84
2025-10-25 14:05:35,sensor_D,office_floor_1,23.99,59.0
2025-10-25 14:05:36,sensor_D,warehouse_1,27.5,68.46
2025-10-25 14:05:37,sensor_A,datacenter,18.98,41.99
2025-10-25 14:05:38,sensor_C,office_floor_1,18.32,60.87
2025-10-25 14:05:40,sensor_D,office_floor_2,19.37,65.93
2025-10-25 14:05:41,sensor_B,datacenter,21.38,38.72
2025-10-25 14:05:42,sensor_C,warehouse_2,24.94,35.59
2025-10-25 14:05:43,sensor_A,warehouse_1,37.61,62.88
2025-10-25 14:05:44,sensor_C,warehouse_1,22.09,66.42
2025-10-25 14:05:46,sensor_E,datacenter,26.58,49.83
2025-10-25 14:05:47,sensor_A,office_floor_1,20.49,42.93
2025-10-25 14:05:48,sensor_B,warehouse_1,25.92,55.4
2025-10-25 14:05:49,sensor_C,warehouse_2,26.54,64.49
2025-10-25 14:05:50,sensor_E,warehouse_2,24.88,67.28
2025-10-25 14:05:52,sensor_E,datacenter,23.38,61.24
2025-10-25 14:05:53,sensor_E,office_floor_1,23.24,34.72
2025-10-25 14:05:54,sensor_C,office_floor_1,19.76,62.44
2025-10-25 14:05:55,sensor_D,office_floor_1,22.81,35.25
2025-10-25 14:05:56,sensor_E,warehouse_2,23.38,37.39
2025-10-25 14:05:58,sensor_C,office_floor_2,20.64,59.53
2025-10-25 14:05:59,sensor_A,datacenter,23.52,59.37
2025-10-25 14:06:00,sensor_E,office_floor_2,18.41,46.33
2025-10-25 14:06:01,sensor_B,warehouse_2,19.18,55.92
2025-10-25 14:06:02,sensor_C,office_floor_1,26.0,44.63
2025-10-25 14:06:04,sensor_E,office_floor_2,21.96,50.2
2025-10-25 14:06:05,sensor_C,datacenter,27.15,62.32
2025-10-25 14:06:06,sensor_D,office_floor_1,18.36,35.92
2025-10-25 14:06:07,sensor_E,office_floor_1,19.23,66.33
2025-10-25 14:06:08,sensor_A,office_floor_2,21.66,58.0
2025-10-25 14:06:10,sensor_A,warehouse_1,21.35,38.69
2025-10-25 14:06:11,sensor_C,office_floor_2,25.63,69.87
2025-10-25 14:06:12,sensor_D,datacenter,23.01,57.99
2025-10-25 14:06:13,sensor_C,office_floor_2,25.33,45.08
2025-10-25 14:06:14,sensor_E,office_floor_1,24.21,40.33
2025-10-25 14:06:16,sensor_C,office_floor_1,18.13,54.95
2025-10-25 14:06:17,sensor_E,office_floor_1,26.88,30.94
2025-10-25 14:06:18,sensor_A,warehouse_2,26.21,53.24
