timestamp,sensor_id,location,temperature,humidity
2025-10-25 12:54:19,sensor_B,office_floor_1,18.86,49.7
2025-10-25 12:54:20,sensor_C,office_floor_2,22.78,55.51
2025-10-25 12:54:22,sensor_A,datacenter,24.37,37.37
2025-10-25 12:54:23,sensor_C,office_floor_1,24.24,49.9
2025-10-25 12:54:24,sensor_D,warehouse_2,25.27,66.83
2025-10-25 12:54:25,sensor_E,office_floor_2,19.87,31.92
2025-10-25 12:54:26,sensor_C,datacenter,21.06,46.96
2025-10-25 12:54:28,sensor_D,office_floor_1,18.56,52.54
2025-10-25 12:54:29,sensor_B,office_floor_2,27.72,43.18
2025-10-25 12:54:30,sensor_C,office_floor_2,23.91,64.22
2025-10-25 12:54:31,sensor_B,office_floor_1,19.91,47.28
2025-10-25 12:54:32,sensor_D,warehouse_2,21.73,67.14
2025-10-25 12:54:34,sensor_A,warehouse_1,18.67,58.58
2025-10-25 12:54:35,sensor_A,datacenter,21.19,57.43
2025-10-25 12:54:36,sensor_D,office_floor_2,25.85,53.32
2025-10-25 12:54:37,sensor_C,office_floor_2,27.96,69.88
2025-10-25 12:54:38,sensor_D,office_floor_2,24.71,36.78
2025-10-25 12:54:40,sensor_B,office_floor_1,26.41,69.44
2025-10-25 12:54:41,sensor_D,warehouse_1,20.56,66.68
2025-10-25 12:54:42,sensor_A,warehouse_1,18.66,41.97
2025-10-25 12:54:43,sensor_E,warehouse_2,23.26,64.51
2025-10-25 12:54:44,sensor_A,warehouse_1,25.32,63.74
2025-10-25 12:54:46,sensor_B,warehouse_2,19.97,62.67
2025-10-25 12:54:47,sensor_E,warehouse_2,27.05,52.82
2025-10-25 12:54:48,sensor_C,office_floor_2,37.95,63.23
2025-10-25 12:54:49,sensor_A,datacenter,22.29,33.13
2025-10-25 12:54:50,sensor_B,datacenter,25.32,55.6
2025-10-25 12:54:52,sensor_A,datacenter,18.91,68.31
2025-10-25 12:54:53,sensor_C,datacenter,43.8,32.11
2025-10-25 12:54:54,sensor_A,warehouse_1,22.93,58.61
2025-10-25 12:54:55,sensor_E,office_floor_2,24.28,50.24
2025-10-25 12:54:56,sensor_B,datacenter,18.3,52.59
2025-10-25 12:54:58,sensor_E,office_floor_1,25.65,54.99
2025-10-25 12:54:59,sensor_A,warehouse_2,22.45,40.86
2025-10-25 12:55:00,sensor_B,office_floor_1,27.21,53.81
2025-10-25 12:55:01,sensor_E,datacenter,21.04,52.53
2025-10-25 12:55:02,sensor_C,office_floor_2,22.39,33.29
2025-10-25 12:55:04,sensor_C,office_floor_2,26.79,65.83
2025-10-25 12:55:05,sensor_A,datacenter,18.95,34.34
2025-10-25 12:55:06,sensor_A,warehouse_1,19.07,31.72
2025-10-25 12:55:07,sensor_D,warehouse_1,27.93,56.99
2025-10-25 12:55:08,sensor_B,office_floor_1,20.47,39.56
2025-10-25 12:55:10,sensor_D,warehouse_2,18.08,43.73
2025-10-25 12:55:11,sensor_B,warehouse_1,25.2,44.22
2025-10-25 12:55:12,sensor_C,office_floor_2,23.53,39.09
2025-10-25 12:55:13,sensor_D,office_floor_1,23.93,46.67
2025-10-25 12:55:14,sensor_D,office_floor_2,19.13,51.75
2025-10-25 12:55:16,sensor_E,office_floor_1,22.69,48.98
2025-10-25 12:55:17,sensor_C,office_floor_2,24.29,42.87
2025-10-25 12:55:18,sensor_B,office_floor_1,20.29,67.9
