timestamp,sensor_id,location,temperature,humidity
2025-10-25 14:09:19,sensor_B,warehouse_1,22.12,34.63
2025-10-25 14:09:20,sensor_C,warehouse_2,22.83,51.42
2025-10-25 14:09:22,sensor_E,warehouse_2,18.51,42.93
2025-10-25 14:09:23,sensor_D,office_floor_1,27.64,46.5
2025-10-25 14:09:24,sensor_A,datacenter,23.72,50.13
2025-10-25 14:09:25,sensor_B,warehouse_1,18.92,36.64
2025-10-25 14:09:26,sensor_C,office_floor_1,22.51,53.54
2025-10-25 14:09:28,sensor_E,office_floor_2,35.94,59.62
2025-10-25 14:09:29,sensor_A,datacenter,42.74,65.65
2025-10-25 14:09:30,sensor_A,datacenter,24.41,58.88
2025-10-25 14:09:31,sensor_C,warehouse_1,26.89,69.83
2025-10-25 14:09:32,sensor_C,warehouse_2,27.27,45.45
2025-10-25 14:09:34,sensor_B,warehouse_2,25.99,32.7
2025-10-25 14:09:35,sensor_E,office_floor_1,18.88,31.16
2025-10-25 14:09:36,sensor_C,warehouse_1,22.99,33.79
2025-10-25 14:09:37,sensor_A,office_floor_1,18.44,33.77
2025-10-25 14:09:38,sensor_A,office_floor_2,25.97,42.51
2025-10-25 14:09:40,sensor_C,warehouse_2,24.06,52.1
2025-10-25 14:09:41,sensor_C,datacenter,24.85,41.75
2025-10-25 14:09:42,sensor_E,office_floor_1,25.57,60.79
2025-10-25 14:09:43,sensor_A,datacenter,19.65,36.39
2025-10-25 14:09:44,sensor_A,warehouse_1,19.12,41.84
2025-10-25 14:09:46,sensor_B,datacenter,23.63,48.19
2025-10-25 14:09:47,sensor_D,warehouse_1,27.72,58.61
2025-10-25 14:09:48,sensor_D,warehouse_2,23.49,61.49
2025-10-25 14:09:49,sensor_B,warehouse_2,26.27,33.27
2025-10-25 14:09:50,sensor_C,warehouse_2,24.5,67.88
2025-10-25 14:09:52,sensor_A,office_floor_1,27.71,33.88
2025-10-25 14:09:53,sensor_C,office_floor_1,18.21,63.07
2025-10-25 14:09:54,sensor_A,warehouse_2,24.57,65.29
2025-10-25 14:09:55,sensor_E,office_floor_1,26.75,66.39
2025-10-25 14:09:56,sensor_E,datacenter,27.17,68.84
2025-10-25 14:09:58,sensor_D,datacenter,20.01,61.62
2025-10-25 14:09:59,sensor_A,warehouse_1,21.8,41.5
2025-10-25 14:10:00,sensor_A,datacenter,19.64,47.04
2025-10-25 14:10:01,sensor_A,datacenter,25.03,54.79
2025-10-25 14:10:02,sensor_A,warehouse_2,21.46,53.13
2025-10-25 14:10:04,sensor_A,warehouse_2,18.86,50.64
2025-10-25 14:10:05,sensor_E,office_floor_2,21.72,31.36
2025-10-25 14:10:06,sensor_A,warehouse_1,20.8,55.03
2025-10-25 14:10:07,sensor_A,office_floor_2,22.09,66.15
2025-10-25 14:10:08,sensor_E,warehouse_1,21.27,68.9
2025-10-25 14:10:10,sensor_A,office_floor_2,20.4,59.69
2025-10-25 14:10:11,sensor_B,warehouse_1,20.42,46.74
2025-10-25 14:10:12,sensor_C,warehouse_1,18.19,37.85
2025-10-25 14:10:13,sensor_D,office_floor_1,18.07,61.47
2025-10-25 14:10:14,sensor_B,warehouse_2,25.3,60.04
2025-10-25 14:10:16,sensor_B,datacenter,25.49,52.81
2025-10-25 14:10:17,sensor_A,warehouse_2,22.11,62.43
2025-10-25 14:10:18,sensor_E,office_floor_1,24.55,30.06
